movie_id	rating	p_0	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10	p_11	p_12	p_13	p_14	p_15	p_16	p_17	p_18	p_19
3105893	7.4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
3116175	7.4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
3117881	7.2	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
3130366	5.8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
3130501	6.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3136520	7.0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
3143504	5.7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3145964	5.5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3146002	7.0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3146380	6.0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0
3147593	5.5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3148833	5.5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3151934	6.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3152882	5.8	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3154528	6.2	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0
3161156	7.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3162951	6.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3170260	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3171944	6.2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
3175656	6.7	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
3178137	6.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3186031	5.5	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
3201442	6.5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3202945	6.6	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0
3207603	6.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3208449	6.4	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
3212842	3.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3213541	6.6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3226241	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3227819	5.6	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
3235051	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3
3235385	3.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3245137	5.5	0	0	0	0	0	2	0	0	2	0	0	1	3	0	0	0	0	0	0	0
3253210	6.3	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3256132	6.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3258336	6.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3259315	5.3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3273263	6.9	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
3274071	6.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3282957	5.5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3287871	6.1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3289723	7.4	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
3303622	6.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3319694	6.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3322205	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
3328529	6.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3329130	6.8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3333681	5.5	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
3361465	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3369664	6.2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3371527	7.6	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3375247	6.8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3418109	5.7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3422774	5.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3439619	7.3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3447166	7.1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
3450569	7.3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3450583	6.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3454625	6.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
3454713	6.6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
3463364	5.5	0	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
3466894	6.2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3471403	6.9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3477283	5.2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
3478537	7.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3479886	7.6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8
3488543	5.5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3492280	5.8	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
3493076	6.5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3497579	7.0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3499995	6.6	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
3509282	5.1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
3510662	7.2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
3524655	6.6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3531556	7.0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
3541389	6.3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3541699	3.9	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3545795	7.1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3548070	5.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3558237	5.2	0	0	0	0	3	1	0	0	0	0	0	0	2	0	0	3	0	0	0	0
3564280	7.8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
3567688	6.2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3569822	8.2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0
3570614	7.0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3576873	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3578986	5.7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3584252	7.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3584478	7.0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3598984	7.4	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
3600059	6.7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3607757	7.1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3610087	7.2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3610464	6.8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3621799	6.8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3640544	7.6	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3644779	7.3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0
3650182	6.5	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
3654363	7.5	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
3659082	6.8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3671146	7.2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3676154	7.2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3681345	7.6	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
3683823	6.6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3702581	4.9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3704027	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3710372	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3721343	6.8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3728120	4.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3730809	6.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3732862	6.6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3737862	4.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
3746749	5.1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
3747178	6.9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3747264	6.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3748765	6.0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3748842	6.3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3749096	5.4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3750829	6.1	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
3751746	7.1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
3755662	5.0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0
3755901	5.0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3759090	5.8	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3763760	7.1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
3778528	7.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3779715	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
3781605	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3790446	7.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3811830	5.2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
3815505	5.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3818512	7.2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
3821533	5.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3822528	6.8	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	1
3823023	6.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3823100	7.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3828251	5.5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3829690	7.1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3831894	6.9	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3832964	5.8	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
3834305	7.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3843878	7.0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3863665	7.2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3875767	6.7	1	0	0	0	0	0	0	1	2	0	0	0	0	2	0	2	0	0	0	0
3881308	6.6	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
3888422	7.4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
3894411	6.9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3895377	3.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3900596	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3903364	8.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2
3943470	5.4	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
3944660	7.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3950291	7.3	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
3956788	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5
3963744	7.7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3966684	7.0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3978163	5.6	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
3981967	7.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3985740	5.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3990824	7.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3995423	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
3997782	6.6	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
4003996	6.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4016437	7.5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
4017383	7.5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
4018810	4.3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
4018958	6.7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
4023052	6.8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
4032170	5.6	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
4032727	5.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4041420	7.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4048011	6.8	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
4056928	7.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4066047	6.5	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4069274	4.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4070671	7.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
4071544	5.8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4091441	5.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4094415	6.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4095638	6.4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
4097843	3.6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4102452	7.5	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4102772	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4103051	5.1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
4110734	7.1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
4111583	4.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4121036	6.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
4125153	6.7	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
4132529	5.4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4143564	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4150217	7.2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4191487	6.7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4205606	7.1	0	0	2	0	0	2	0	0	0	0	1	0	1	0	0	1	0	0	0	0
4213172	5.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4213599	5.8	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
4219387	6.5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4223800	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
4240215	6.0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0
4251465	6.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4259508	7.7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4265347	6.7	0	0	0	0	0	0	0	0	0	0	3	1	0	4	0	0	1	0	0	0
4286797	5.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
4288473	6.9	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	3	0	0	0
4295195	6.9	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0
4299508	5.8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4303794	6.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4316523	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4329971	7.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4334606	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4339865	6.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4340073	7.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4343386	5.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4345625	4.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
4372392	6.2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
4372744	6.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
4399897	7.3	0	2	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
4410064	4.4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
4410141	6.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4418263	5.2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4432750	7.4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4446720	6.6	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4451440	5.5	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
4459059	5.8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4466226	7.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4489906	6.8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4510764	5.7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4511738	7.0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
4520654	6.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4521534	8.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
4524855	5.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4526503	7.2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4532800	5.6	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
4543239	6.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4550151	6.7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4556313	6.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4579172	7.3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4580345	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4597853	6.9	0	1	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4608223	7.6	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	1	1
4625149	5.7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
4625875	6.9	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4627909	6.9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4628762	6.5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4633684	6.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4637428	7.0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
4671604	7.2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0
4672611	6.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4702155	3.9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4710606	6.5	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4711699	6.2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
4717779	7.0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
4728208	5.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4731904	5.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4731909	7.8	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0
4738411	7.7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
4744678	7.2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
4750927	6.8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
4752795	7.1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
4758386	6.6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4764431	4.6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4764761	5.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4780869	8.1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4783144	5.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4783203	6.9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4790321	6.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4802267	6.6	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
4813288	7.3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
4824326	5.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4832987	6.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4836072	7.8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4836239	8.1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4843251	7.8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4844617	6.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4851414	7.1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4851596	4.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4852050	7.4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4853040	6.4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4853633	8.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4857566	5.1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
4862696	3.9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
4864939	7.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
4865862	7.4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4878629	6.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4886997	5.6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4902239	7.8	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1
4908353	5.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
4913880	6.5	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0
4918808	7.5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4923868	7.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
4926317	5.5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4932099	7.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
